ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test
63931	mitochondrial ribosomal protein S14	MRPS14	-0.426663090896712	-1	-0.526491546769313	-1	-0.101872803730123	0	-0.221646521666319	0	-0.492991138401294	-1	-0.268083309551647	0
63933	mitochondrial calcium uniporter regulator 1	MCUR1	0.454500755730095	0	0.0442821867166305	0	-1.17614446959865	-1	0.466270579683549	0	-0.0451457084022966	0	-1.27229435733553	-1
63940	G protein signaling modulator 3	GPSM3	-0.420670853066529	-1	-0.506910426558468	-1	-0.396158564736638	0	-0.5271960161816	-1	-0.695443510132437	-1	-0.380980629286986	0
64115	V-set immunoregulatory receptor	VSIR	-1.18258164827594	-1	-1.48081321988674	-1	-0.40528275782961	0	-1.07817150316082	-1	-1.36776860032336	-1	-0.276329591812049	0
64135	interferon induced with helicase C domain 1	IFIH1	-0.0558894056553836	0	0.599161703518243	1	0.744844728758087	1	0.413273652635285	0	0.90676768851576	1	0.754927977320399	1
64145	rabenosyn, RAB effector	RBSN	-0.365454720586426	0	-0.275986223207664	0	-0.440793236298425	-1	-0.721144958926326	-1	-0.592747068701826	-1	-0.40633557392067	-1
64219	praja ring finger ubiquitin ligase 1	PJA1	0.493836447375191	0	0.531514334527317	0	0.906823469823902	1	1.07286745225005	1	1.16361216057908	1	0.851738030284704	1
64222	torsin family 3 member A	TOR3A	0.473174527665076	0	0.394203210673092	0	0.815112973066457	1	0.518528147023181	0	0.578894471813097	1	0.492435068510769	1
64231	membrane spanning 4-domains A6A	MS4A6A	-0.474505128087825	0	-1.12552470469794	-1	-1.57628968147381	-1	-0.488726563293211	0	-1.18930337123518	-1	-1.93720557521474	-1
64333	Rho GTPase activating protein 9	ARHGAP9	-0.599954913355939	0	-0.969813276620387	-1	-0.882679610632893	-1	-0.692737316220581	0	-1.5029973780843	-1	-1.61441845949658	-1
64395	germ cell-less 1, spermatogenesis associated	GMCL1	-0.51596822395468	0	-0.785235316719277	-1	0.154860154936252	0	-0.723094287207751	-1	-1.0744451907538	-1	0.321821210922071	0
64422	autophagy related 3	ATG3	-0.0766936667336466	0	-0.352039640940802	-1	-0.0912203692621674	0	-0.304371913510014	-1	-0.35629903226463	-1	-0.0504325874822964	0
64581	C-type lectin domain containing 7A	CLEC7A	-0.577257104180108	0	-0.6402239958491	0	-1.1215808802987	-1	-0.731344523463278	0	-1.36487535770538	-1	-1.6202704808394	-1
64598	motile sperm domain containing 3	MOSPD3	-0.502992928017315	0	-0.697099858458513	-1	-0.664428460641439	0	-0.590527064053461	0	-1.13323032668193	-1	-1.13872907898793	-1
64601	VPS16 core subunit of CORVET and HOPS complexes	VPS16	-0.540631174719936	-1	-0.615006981377359	-1	-0.305470394497053	0	-0.396752923880037	0	-0.654978079618171	-1	-0.324681146284044	0
64689	golgi reassembly stacking protein 1	GORASP1	-0.561463578976104	-1	-0.466056133749357	-1	-0.348402185768109	0	-0.400337084806045	-1	-0.501610617128236	-1	-0.512801570210724	-1
64745	methyltransferase like 17	METTL17	-0.702482534504922	-1	-0.379482315438546	0	-0.438297714368277	0	-0.816263104908639	-1	-0.80102983207636	-1	-0.413458486805517	0
64746	acyl-CoA binding domain containing 3	ACBD3	0.776468572762361	1	0.620521259181519	1	0.416091743729908	1	0.665813492828228	1	0.929077286432136	1	0.369442965891748	0
64755	chromosome 16 open reading frame 58	C16orf58	-0.439328851229055	0	-0.635364805065841	-1	-0.646533470025433	-1	-0.390707410691167	0	-0.739863044074673	-1	-0.731119355455689	-1
64759	tensin 3	TNS3	0.543731706767662	1	0.814990244045173	1	0.581141145841707	1	0.565667256870332	1	0.659889761561688	1	0.447025934562523	1
64760	family with sequence similarity 160 member B2	FAM160B2	-0.469467415901873	-1	-0.600051515020679	-1	-0.398144693667099	0	-0.568600749365302	-1	-0.676358348197603	-1	-0.387787038795594	-1
64773	PC-esterase domain containing 1A	PCED1A	-0.372724658703325	0	-0.497486042390198	-1	-0.553364596887656	-1	-0.241295581300578	0	-0.718690585282776	-1	-0.487291175642223	-1
64777	required for meiotic nuclear division 5 homolog B	RMND5B	-0.325435774951965	-1	-0.283382491648402	0	-0.0782426957989077	0	-0.389966709317731	-1	-0.434664031046038	-1	0.107309173314368	0
64778	fibronectin type III domain containing 3B	FNDC3B	0.6896824402485	1	0.529337357787806	1	0.631398378607246	1	0.961265426066401	1	0.886639479166766	1	0.798803454574061	1
64781	ceramide kinase	CERK	0.74798287731687	1	0.429093721997782	0	-0.394473747536066	0	0.459553384133562	0	-0.0269003551895111	0	-0.844675298876748	-1
64783	RNA binding motif protein 15	RBM15	0.73370348548641	1	0.436998752097246	1	0.189726933844353	0	0.570844606326087	1	0.421423171740409	1	0.136918356936807	0
64792	intraflagellar transport 22	IFT22	-0.686932471824866	0	-1.16112263579661	-1	-0.940623657394582	0	-0.79674992760024	0	-1.40155395214419	-1	-1.35448447626456	-1
64801	ARV1 homolog, fatty acid homeostasis modulator	ARV1	-0.675816232561344	0	-0.750849929840692	-1	-0.428597264839672	0	-1.00517386233399	-1	-1.26426325972734	-1	-1.01169562369178	-1
64844	membrane associated ring-CH-type finger 7	MARCHF7	0.531330136566094	1	0.340409444844575	0	0.191912638720417	0	0.610772489985957	1	0.531926253795127	1	0.322232398868444	0
64857	pleckstrin homology and RhoGEF domain containing G2	PLEKHG2	0.955361455861738	1	0.309884835328008	0	-0.134381045419339	0	0.91222055649591	1	0.48190332933773	0	0.552018656462197	1
64859	nucleic acid binding protein 1	NABP1	0.704760049777033	1	0.848472271750614	1	0.635989320519023	1	1.02489878502359	1	1.07280306344032	1	1.02256960401357	1
64900	lipin 3	LPIN3	-0.647611459495629	0	-0.923603562193865	-1	-0.200401074931595	0	-0.961667661233838	-1	-1.65103763570512	-1	-0.960250057536497	-1
64924	solute carrier family 30 member 5	SLC30A5	0.409756798874911	0	0.666565464617255	1	0.440855375313706	0	0.13639833525537	0	0.497179547906963	1	0.444350146107109	1
64928	mitochondrial ribosomal protein L14	MRPL14	0.129299972677741	0	0.42872079135547	1	0.534999221059339	1	0.481814495383695	1	0.641768854125749	1	0.747752197259665	1
64963	mitochondrial ribosomal protein S11	MRPS11	-0.518985715963339	0	-0.546886042716254	-1	-0.273892409384516	0	-0.569585413349881	-1	-0.68497297578652	-1	-0.53740039108323	-1
64968	mitochondrial ribosomal protein S6	MRPS6	1.19126291351764	1	1.02492069636827	1	1.1106025114648	1	1.26329513971515	1	1.24898957399456	1	1.22603200751585	1
65005	mitochondrial ribosomal protein L9	MRPL9	-0.655547165591154	-1	-0.612163259730325	-1	-0.433440428144968	-1	-0.636452609845426	-1	-0.443135932182617	-1	-0.268623434958846	-1
65018	PTEN induced kinase 1	PINK1	-0.441214116374843	0	-0.48960387286308	-1	-0.2228421549363	0	-0.580095205449192	-1	-0.758623732463231	-1	-0.565311299399482	-1
65056	GC-rich promoter binding protein 1	GPBP1	0.76608573201921	1	0.130461587580349	0	0.177189839569163	0	0.47599423269642	1	0.479940112043435	1	0.464944029138206	1
65059	Ras association (RalGDS/AF-6) and pleckstrin homology domains 1	RAPH1	0.628023600634881	1	0.793174053528944	1	-0.398129818512233	0	0.709347802391903	1	0.606003673269024	0	-0.753557607875376	-1
65080	mitochondrial ribosomal protein L44	MRPL44	0.252740465352492	0	0.476335605284428	1	0.477055979420772	1	0.444052599336983	1	0.91676377864855	1	0.751733916140905	1
65264	ubiquitin conjugating enzyme E2 Z	UBE2Z	0.377300766414365	1	0.347760014743102	1	0.526959775663109	1	0.390982663786613	1	0.539973246572593	1	0.633530895425801	1
65981	caprin family member 2	CAPRIN2	-1.01838089258465	-1	-1.21289871411977	-1	-1.04647782174244	-1	-0.904647392460948	-1	-1.22605925353135	-1	-1.0509021728745	-1
65986	zinc finger and BTB domain containing 10	ZBTB10	0.615159521387197	0	0.177346690405596	0	0.73438227248948	1	1.14224727009917	1	0.893488579240126	1	1.13696324960502	1
65991	FUN14 domain containing 2	FUNDC2	0.529436883256597	1	0.496256985863068	1	0.610840175832916	1	0.72929389305404	1	0.773639074071012	1	0.520926153928874	1
65993	mitochondrial ribosomal protein S34	MRPS34	-0.649090504410806	-1	-0.408077525955392	0	-0.00424891302458441	0	-0.739428897593838	-1	-0.683540045039907	-1	-0.389268565724558	0
66005	chitinase domain containing 1	CHID1	-0.453430810939203	0	-0.531591686416293	-1	-1.05707095444667	-1	-0.559297975848846	-1	-0.980018601047364	-1	-1.45004823539341	-1
78988	mitochondrial ribosomal protein L57	MRPL57	-0.441676101174982	0	-0.526001372821618	-1	-0.150648651561843	0	-0.361671865284814	0	-0.517084099424645	-1	-0.136901300135493	0
78996	cell cycle regulator of NHEJ	CYREN	0.758466083292483	1	0.965866148857684	1	0.78323924128885	1	0.453981749918324	0	1.02001587730614	1	0.939768198228489	1
79016	DET1 and DDB1 associated 1	DDA1	0.393026786160712	0	0.50317353551077	1	0.282798967214791	0	0.449660764571316	1	0.40458494063431	1	0.295767740665301	0
79023	nucleoporin 37	NUP37	-1.04656538250114	-1	-0.877247849348819	-1	-0.320494817516913	0	-0.830030930022264	-1	-1.02049272576368	-1	-0.648877666397439	-1
79038	zinc finger FYVE-type containing 21	ZFYVE21	-0.160219373541599	0	-0.143136974199869	0	-0.447913895783552	-1	-0.325996011799953	0	-0.248357070511	0	-0.67495145823834	-1
79048	SECIS binding protein 2	SECISBP2	0.518156700743052	1	0.434920612776954	1	0.647038693003772	1	0.490090270539563	1	0.306702921586501	0	0.452708053313017	1
79065	autophagy related 9A	ATG9A	-0.793828219148724	-1	-0.577919053697016	0	-0.643855901229546	0	-1.07310850156198	-1	-1.00959041980364	-1	-0.527225516128231	0
79081	LBH domain containing 1	LBHD1	-0.476777232875753	-1	-0.549220083844578	-1	-0.298545570751592	0	-0.671788311977958	-1	-0.773044666531995	-1	-0.0742273764653376	0
79089	transmembrane and ubiquitin like domain containing 2	TMUB2	-0.910328026395849	-1	-0.715445843993628	-1	-0.681446089469885	-1	-0.812818233134481	-1	-0.875107605290397	-1	-0.468743403664211	-1
79132	DExH-box helicase 58	DHX58	-0.889625194658574	-1	-0.390010682143728	0	0.511927433695629	0	-0.0799929089088192	0	0.574633753938896	0	1.10638294845987	1
79135	apolipoprotein O	APOO	0.524227732475639	0	0.897911469300087	1	2.15447330720179	1	0.732472162599326	1	1.36039958812638	1	2.34286248442307	1
79174	cysteine rich with EGF like domains 2	CRELD2	0.0882033692629545	0	0.0105164856771509	0	-0.87203874179432	-1	-0.212073857063061	0	-0.464733372773573	0	-1.37775504038084	-1
79180	EF-hand domain family member D2	EFHD2	0.146117169353692	0	0.0705488152624536	0	-0.628743278538296	-1	0.324528540384392	0	-0.0378928373618983	0	-1.06147077109129	-1
79415	cytochrome b-245 chaperone 1	CYBC1	-0.43686544828075	0	-0.51609564715295	-1	-0.0911938272104269	0	-0.631446459271015	-1	-0.586592305832317	-1	0.150337032094571	0
79443	FYVE and coiled-coil domain containing 1	FYCO1	-0.562999590333654	-1	-0.716622174532526	-1	-0.340581547347055	0	-0.291959438819948	0	-0.450132711808719	-1	-0.702091067813528	-1
79585	coronin 7	CORO7	-0.309726176364935	0	-0.468758208950364	-1	-0.507908936785253	-1	-0.412307521157958	-1	-0.514700759514263	-1	-0.416728292043427	-1
79590	mitochondrial ribosomal protein L24	MRPL24	-0.385917238516885	0	-0.452428869866377	0	-0.607393762811467	-1	-0.340869227627852	0	-0.562471117840362	-1	-0.751487743175574	-1
79607	family with sequence similarity 118 member B	FAM118B	-0.825862834861649	-1	-0.745858070536396	-1	-0.567787203301744	-1	-0.843495441963949	-1	-0.997670571734661	-1	-0.84978587968129	-1
79618	homeobox containing 1	HMBOX1	-0.232662691865603	0	-0.505651709395812	-1	-0.503690286286778	-1	-0.387461468640012	0	-0.647978678664147	-1	-0.545790729302466	-1
79621	ribonuclease H2 subunit B	RNASEH2B	-0.684066016498885	-1	-0.668508396708935	-1	-0.186525116806081	0	-0.518215982927742	0	-0.623378258403598	-1	-0.0747020041561957	0
79626	TNF alpha induced protein 8 like 2	TNFAIP8L2	-1.01381168056945	-1	-1.17275900655983	-1	-0.644030071911317	0	-1.34894709186899	-1	-1.97599256138663	-1	-1.43172380782703	-1
79646	pantothenate kinase 3	PANK3	0.36069745377217	1	0.446296760056935	1	0.416578962621207	1	0.313952328417205	1	0.341185843743887	1	0.35609429220129	1
79647	akirin 1	AKIRIN1	0.618809367593586	1	0.602368040598764	1	0.269350941783395	0	0.714500732716569	1	0.820349432904651	1	0.64974914143254	1
79651	rhomboid 5 homolog 2	RHBDF2	0.74781587398925	0	1.04486783537364	0	1.7414822477078	1	1.58999059797254	1	1.8312506011658	1	2.38634738144009	1
79657	RNA polymerase II associated protein 3	RPAP3	-0.539677801288192	-1	-0.0930365290345989	0	0.363476117825794	0	-0.513755927882441	-1	-0.0927279220462829	0	0.369744934952147	0
79663	HSPB1 associated protein 1	HSPBAP1	-1.10125224554623	-1	-0.939298540496495	-1	-0.184182394701724	0	-1.20691207605278	-1	-1.27920975864774	-1	0.175649802560878	0
79664	interactor of little elongation complex ELL subunit 2	ICE2	-0.674751410807641	-1	-0.849312345252971	-1	-0.540980760703166	-1	-0.586981292222884	-1	-0.822580784926766	-1	-0.351777367129374	0
79665	DEAH-box helicase 40	DHX40	-0.589363057123617	-1	-0.797179916528524	-1	-0.390220275470636	0	-0.689253076780167	-1	-0.719646915296476	-1	-0.344044092588637	0
79694	mannosidase endo-alpha	MANEA	-0.520253416245229	0	-0.628041780106894	-1	-0.311430375621244	0	-0.574889453953762	-1	-0.704471871287566	-1	-0.638247866706877	-1
79717	phosphopantothenoylcysteine synthetase	PPCS	-0.497519037165368	-1	-0.648082225667549	-1	-0.326223730825829	0	-0.634166931241849	-1	-0.652477175267242	-1	-0.242477653332248	0
79735	TBC1 domain family member 17	TBC1D17	-0.192496399977067	0	-0.27348441703832	0	-0.50130225672018	-1	-0.229179926500063	0	-0.392615495267274	-1	-0.298145264446223	0
79813	euchromatic histone lysine methyltransferase 1	EHMT1	-0.364528283346628	-1	-0.360460200065722	-1	-0.23660884862568	0	-0.377077640579488	-1	-0.321947829852295	0	-0.113464584322729	0
79817	MOB kinase activator 3B	MOB3B	-0.330895721665089	0	-0.44773200835165	0	-1.16831851930264	-1	-0.613016585450453	0	-0.630918465616308	0	-1.43898708614013	-1
79828	methyltransferase like 8	METTL8	0.501734071613253	1	0.652003850890768	1	0.2400172983953	0	0.322190087679095	0	0.4730760637404	1	0.168179813199316	0
79834	pseudopodium enriched atypical kinase 1	PEAK1	1.06016162972776	1	0.283759863129815	0	-0.149080524059661	0	0.987992579266397	1	0.371563776195828	0	-0.445094231024552	0
79836	LON peptidase N-terminal domain and ring finger 3	LONRF3	1.82158556801991	1	1.67411395296093	1	1.25676558795675	1	1.4196720146604	1	1.65163608253582	1	0.785397168095551	0
79868	ALG13 UDP-N-acetylglucosaminyltransferase subunit	ALG13	0.507157004960137	1	0.15855421048022	0	0.0872369739989445	0	0.418886595074749	1	0.150535959423321	0	-0.173249475217434	0
79869	cleavage and polyadenylation specific factor 7	CPSF7	0.492357409260713	1	0.408559863973641	1	0.0612877707375397	0	0.3506662276202	0	0.389440061354094	1	0.088223759021604	0
79871	RNA polymerase II associated protein 2	RPAP2	-0.292743386835282	0	-0.39861616199998	-1	-0.133134101845025	0	-0.405139019198094	-1	-0.523750353693941	-1	-0.363655927506262	-1
79888	lysophosphatidylcholine acyltransferase 1	LPCAT1	0.955329666849781	1	0.795285336439255	1	0.170717601533225	0	1.04529375514371	1	0.857412893552285	1	0.0734715890237911	0
79897	ribonuclease P/MRP subunit p21	RPP21	-0.443828020386597	-1	-0.329633872993897	0	0.268793937262936	0	-0.353101453722088	0	-0.303505234102248	0	0.482532443586615	1
79901	cytochrome b reductase 1	CYBRD1	-0.455185317442563	0	-0.643458903114752	0	-1.36782837694366	-1	-0.464088756529781	0	-0.920662682464197	-1	-1.72437207341041	-1
79902	nucleoporin 85	NUP85	-0.473823254156249	-1	-0.46415464502928	-1	-0.438724842926433	0	-0.702360012238533	-1	-0.655864923464932	-1	-0.648838124116375	-1
79932	KIAA0319 like	KIAA0319L	-0.453328869771546	-1	-0.535363711614981	-1	0.184469535751459	0	-0.567428232045879	-1	-0.619443121423597	-1	0.224912869193146	0
79958	DENN domain containing 1C	DENND1C	-0.559194077216842	0	-0.77167849207297	-1	-0.633836834910248	0	-0.506598297135808	0	-0.853576133049842	-1	-0.603763408148954	0
79961	DENN domain containing 2D	DENND2D	1.01525617101712	1	1.03787194602349	1	1.06128308741648	1	0.511716501983228	0	0.700480600432218	1	0.882940537388915	1
79979	tRNA methyltransferase 2 homolog B	TRMT2B	-0.456347153677951	-1	-0.567953492557482	-1	-0.299919385759051	0	-0.693097122271048	-1	-0.993376278944863	-1	-0.65376116040531	-1
80004	epithelial splicing regulatory protein 2	ESRP2	-0.779513179926745	-1	-0.469395630089613	0	-0.342616080790311	0	-1.05429720197575	-1	-1.21222667053963	-1	-0.582854845889795	0
80011	proteasome activator subunit 3 interacting protein 1	PSME3IP1	-0.414045206202644	-1	-0.209554431383342	0	-0.0154410239063392	0	-0.42240842973859	-1	-0.380945592726471	-1	0.0971105341541758	0
80013	MINDY lysine 48 deubiquitinase 3	MINDY3	0.149090392944228	0	0.103625760073189	0	0.605047518478036	1	0.242745758654754	0	0.242952072095763	0	0.590568003957076	1
80017	D-glutamate cyclase	DGLUCY	-0.986597295488686	-1	-1.08348055788602	-1	-0.583903199238314	0	-0.849610577913111	-1	-1.31009558029897	-1	-0.893632734523219	-1
80025	pantothenate kinase 2	PANK2	-0.71794116867026	-1	-0.482502137763166	-1	-0.33297101874151	0	-0.515642044102091	-1	-0.511662864465233	-1	-0.50440702748527	-1
80110	zinc finger protein 614	ZNF614	-0.0797981183989993	0	-0.432376213194278	0	-0.565384828669224	-1	-0.121343345142222	0	-0.29687680436596	0	-0.989289601696369	-1
80146	UDP-glucuronate decarboxylase 1	UXS1	0.318262050417905	0	0.634371792701593	0	0.917906790322084	1	0.353960043349359	0	0.748684646834816	1	1.11853451398111	1
80148	solute carrier family 66 member 2	SLC66A2	-0.365723205769543	-1	-0.471464541514456	-1	-0.391494143862756	-1	-0.37970265622184	-1	-0.359255363088009	-1	-0.37200810741037	-1
80149	zinc finger CCCH-type containing 12A	ZC3H12A	1.02706677038612	1	0.712509533129854	0	1.22877616509502	1	2.20622672485044	1	2.05165136456393	1	1.71491302747981	1
80169	CST telomere replication complex component 1	CTC1	-0.438962435400397	0	-0.251383082312929	0	0.610242195129345	1	-0.362154196794256	0	-0.168238458103056	0	1.17842407060338	1
80194	transmembrane protein 134	TMEM134	-0.267967218865451	0	-0.572587339274747	-1	-0.45566336851611	0	-0.364851066115753	0	-0.715771794660082	-1	-0.234148117672314	0
80208	SPG11 vesicle trafficking associated, spatacsin	SPG11	-0.429810984927837	0	-0.486385985912976	-1	0.420380593268543	0	-0.410389624240022	0	-0.37536085740058	0	0.854710607482119	1
80218	N(alpha)-acetyltransferase 50, NatE catalytic subunit	NAA50	1.22705666265489	1	1.35577583552971	1	0.66426270062118	0	1.33057989595495	1	1.60756185202153	1	0.618399018010647	0
80221	acyl-CoA synthetase family member 2	ACSF2	-0.778517455094935	0	-1.00264919500651	-1	-0.307244078521409	0	-0.667569697084341	0	-1.29314054049346	-1	-0.213540582190197	0
80222	threonyl-tRNA synthetase 2, mitochondrial	TARS2	-0.858924941799165	-1	-0.804674416153285	-1	-0.287943152252421	0	-0.894870729994924	-1	-1.02975793314133	-1	-0.303501382108326	0
80227	proteasomal ATPase associated factor 1	PAAF1	-0.959851269821437	-1	-0.893360991926837	-1	-0.544074616884492	0	-0.864977428230155	-1	-1.23276015856734	-1	-0.496236676054545	0
80232	WD repeat domain 26	WDR26	0.332684796185397	0	0.441032670150131	1	-0.242710220509592	0	0.351538463945658	0	0.435618510519465	1	-0.23256136984808	0
80256	family with sequence similarity 214 member B	FAM214B	0.594725987396787	1	0.444530112562791	1	0.0216638143450787	0	0.298016354110631	0	0.45119617406146	1	0.148883891523678	0
80262	chromosome 16 open reading frame 70	C16orf70	0.176444808583977	0	0.455649548406129	1	0.155031078287355	0	0.0904964410489697	0	0.391149809549399	1	-0.0442567284931297	0
80270	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	HSD3B7	0.79291103070514	1	1.01026907562821	1	0.665855671335096	1	0.796801704206139	1	0.87616115522	1	0.73808759605568	1
80308	flavin adenine dinucleotide synthetase 1	FLAD1	-0.409095796505946	-1	-0.291827573731229	0	-0.0848948843048554	0	-0.559298051055761	-1	-0.455122203945244	-1	-0.112300033500526	0
80315	cytoplasmic polyadenylation element binding protein 4	CPEB4	0.640567825297868	1	0.408792191895785	0	0.237460192416329	0	0.864133847651704	1	0.752803464167782	1	0.269266914392221	0
80344	DDB1 and CUL4 associated factor 11	DCAF11	-0.485293071863	-1	-0.418717131891688	-1	-0.136768202304024	0	-0.432231679563875	-1	-0.684095736310002	-1	-0.240453256383693	0
80346	receptor accessory protein 4	REEP4	-1.07888358075367	-1	-1.05304818478523	-1	-0.64913135151145	0	-1.13842725820145	-1	-1.50011102831028	-1	-0.775191868800897	-1
80349	WD repeat domain 61	WDR61	-0.29013553592474	0	-0.507196982211422	-1	-0.384116676272638	0	-0.222442387999335	0	-0.570386076979627	-1	-0.722316406380735	-1
80381	CD276 molecule	CD276	1.08811698433906	1	1.12723241025743	1	0.225190090483382	0	1.21742856987017	1	1.10191606817246	1	-0.148624168194365	0
80724	acyl-CoA dehydrogenase family member 10	ACAD10	-0.633312613132514	-1	-0.615163343127984	-1	-0.454516372474954	0	-0.659329137699391	-1	-1.10900845590805	-1	-0.584930033999177	-1
80765	StAR related lipid transfer domain containing 5	STARD5	0.668763632177589	1	0.658820433690501	1	0.383232860585059	0	0.630840445114298	1	0.973422626093161	1	0.496440357778795	0
80789	integrator complex subunit 5	INTS5	-0.357045374833213	-1	-0.545646322564298	-1	-0.395949351532661	-1	-0.627561798904816	-1	-0.485719461264585	-1	-0.340096085926096	-1
80821	DDHD domain containing 1	DDHD1	0.479102989542895	1	0.659686837290627	1	1.07906503641852	1	0.114816737143645	0	0.640283029352782	1	1.24239032942358	1
80830	apolipoprotein L6	APOL6	-0.345877779563338	0	0.907890493132149	1	1.5716015524185	1	0.586031265853393	0	1.46541923411503	1	1.91865823261253	1
81565	nudE neurodevelopment protein 1 like 1	NDEL1	0.567605275338247	1	0.269338461393067	0	-0.371659386022944	0	0.557294254850472	1	0.529128409607454	1	0.265076542156439	0
81566	cysteine and serine rich nuclear protein 2	CSRNP2	0.455160271283535	1	0.641626370324847	1	0.607744872698397	1	0.518479278701866	1	0.769149651939218	1	0.974203173514425	1
81603	tripartite motif containing 8	TRIM8	-0.749009419555261	-1	-0.621417592591122	-1	-0.191607916443091	0	-0.671504813235128	-1	-0.934972272413571	-1	-0.381673957929126	0
81609	sorting nexin 27	SNX27	-0.18157203922701	0	-0.196445125375462	0	0.608504940204842	1	-0.405894405636065	-1	-0.321119322011539	-1	0.645169162773019	1
81627	tRNA methyltransferase 1 like	TRMT1L	-0.699787372967007	-1	-0.60067986863625	-1	-0.225092472990802	0	-0.868673419956922	-1	-0.62636119523583	-1	-0.34781026727568	0
81704	dedicator of cytokinesis 8	DOCK8	-0.376571842196256	0	-0.479230860957315	-1	0.167680022977409	0	-0.288193873686229	0	-0.56435407923434	-1	0.11895532461746	0
81790	ring finger protein 170	RNF170	-0.24781439643708	0	-0.518644557105432	-1	-0.328404089429277	0	-0.419854559928364	-1	-0.770840802326466	-1	-0.443355709730838	-1
81855	sideroflexin 3	SFXN3	0.162438781712114	0	0.0482835527975567	0	-0.400799012711369	-1	-0.0596760403373828	0	-0.315737904408641	-1	-0.815217833732829	-1
81857	mediator complex subunit 25	MED25	-0.682662394980674	-1	-0.448232799873821	0	-0.367215024972449	0	-0.569216009560005	-1	-0.53668014320923	-1	-0.256669445969488	0
83440	ADP dependent glucokinase	ADPGK	-0.0267258463385485	0	0.228293739592743	0	0.471952976292446	1	0.0905519451109793	0	0.30445265091066	1	0.652239764997512	1
83443	splicing factor 3b subunit 5	SF3B5	-0.250758450450062	0	-0.368236475585258	-1	-0.269417248873367	0	-0.209515543851003	0	-0.406288238583473	-1	-0.396132014987074	-1
83451	abhydrolase domain containing 11	ABHD11	-1.40229043800151	-1	-1.43847711044119	-1	-1.13066226557688	-1	-1.2806138705563	-1	-1.67247160766602	-1	-1.59223557303079	-1
83593	Ras association domain family member 5	RASSF5	0.634239647490642	1	0.254111408498598	0	0.303600840292587	0	1.16527994994674	1	0.632419471368234	1	0.0581624802421636	0
83606	guanylyl cyclase domain containing 1	GUCD1	-0.490712883409429	-1	-0.306742939401774	0	-0.128253402388847	0	-0.408133451261561	-1	-0.293556759906325	0	0.111140912534594	0
83607	AMMECR1 like	AMMECR1L	0.557603471485288	1	0.457311446666884	1	0.0993522359318781	0	0.62691866705903	1	0.575728748680225	1	0.188024147032717	0
83636	chromosome 19 open reading frame 12	C19orf12	0.617371562488497	1	0.589705570343844	1	0.802197515712448	1	0.411520363328957	0	0.630290560206667	1	1.0691178839156	1
83637	zinc finger MIZ-type containing 2	ZMIZ2	0.802590876178559	1	0.731938806476142	1	0.694604837650575	1	1.12545808033736	1	1.00161578964895	1	0.556535700819971	1
83641	family with sequence similarity 107 member B	FAM107B	1.16247144838287	1	1.01181538667045	1	0.610424996280869	0	1.48330620902347	1	1.40789672408107	1	1.03242833151702	0
83666	poly(ADP-ribose) polymerase family member 9	PARP9	-0.191799273127831	0	0.492623055416752	1	0.889549829410937	1	0.322597207497452	0	0.727953170531398	1	0.875801193010046	1
83695	RAD9-HUS1-RAD1 interacting nuclear orphan 1	RHNO1	-0.322244169006808	0	-0.391977903845161	-1	-0.219403567604527	0	-0.492563800607572	-1	-0.454198347351564	-1	-0.0158911158549593	0
83719	yippee like 3	YPEL3	-1.57963043019913	-1	-1.7321035001273	-1	-0.768771115372118	0	-1.1988205134313	-1	-1.91798623112106	-1	-0.526682578989915	0
83737	itchy E3 ubiquitin protein ligase	ITCH	0.372431264905407	1	0.415830480016469	1	0.378247181819898	1	0.57423648882925	1	0.769431196370302	1	0.56381243802247	1
83742	MARVEL domain containing 1	MARVELD1	-0.756650297301555	0	-0.985325627762247	-1	-1.28737150907703	-1	-0.905065856400938	-1	-1.43345884351242	-1	-1.97933470489857	-1
83752	lon peptidase 2, peroxisomal	LONP2	-0.279276360752389	0	-0.411206991238336	-1	-0.162861784535799	0	-0.238344511858831	0	-0.5561312151303	-1	-0.229492474202759	0
83786	FERM domain containing 8	FRMD8	0.447560517942909	1	0.0519657093098935	0	-0.553718806727957	-1	0.315236859775855	0	0.0727321916624728	0	-0.538856999530791	-1
83877	TM2 domain containing 2	TM2D2	0.11803150324717	0	-0.160386328882208	0	-0.467750389583072	-1	-0.0532067132659648	0	-0.256545422894055	0	-0.478942819102716	-1
83930	STARD3 N-terminal like	STARD3NL	0.629263530596955	1	0.668162347248902	1	0.403622241879694	0	0.557045777667481	1	0.681007336792119	1	0.414847876661636	0
83931	serine/threonine kinase 40	STK40	0.723069284995326	1	0.627663968240615	1	0.0705249655640134	0	0.750137126429308	1	0.702510084918389	1	0.128879023575996	0
83986	family with sequence similarity 234 member A	FAM234A	-0.52732172198526	-1	-0.660893229057178	-1	-0.365068878470117	0	-0.543758781795914	-1	-0.617600752796552	-1	-0.096798495854479	0
