ENTREZID	GENENAME	SYMBOL	L.major_4vsControl_logFC	L.major_4vsControl_test	L.major_8vsControl_logFC	L.major_8vsControl_test	L.major_24vsControl_logFC	L.major_24vsControl_test	logFC
64145	rabenosyn, RAB effector	RBSN	-0.721144958926326	-1	-0.592747068701826	-1	-0.40633557392067	-1	-0.43333333333333
64215	DnaJ heat shock protein family (Hsp40) member C1	DNAJC1	0.160559858898608	0	-0.0926563660124291	0	0.353235723538456	1	-0.346666666666662
64395	germ cell-less 1, spermatogenesis associated	GMCL1	-0.723094287207751	-1	-1.0744451907538	-1	0.321821210922071	0	0.273333333333334
64397	zinc finger protein 106	ZNF106	-0.584627837761827	-1	-0.773902538911594	-1	-0.183941956357438	0	-0.261111111111109
64426	SDS3 homolog, SIN3A corepressor complex component	SUDS3	-0.417213421899467	0	-0.529663876675317	-1	-0.19601505752585	0	-0.328888888888888
64601	VPS16 core subunit of CORVET and HOPS complexes	VPS16	-0.396752923880037	0	-0.654978079618171	-1	-0.324681146284044	0	-0.26333333333333
64755	chromosome 16 open reading frame 58	C16orf58	-0.390707410691167	0	-0.739863044074673	-1	-0.731119355455689	-1	-0.286666666666665
64759	tensin 3	TNS3	0.565667256870332	1	0.659889761561688	1	0.447025934562523	1	-0.29444444444444
64764	cAMP responsive element binding protein 3 like 2	CREB3L2	-0.29749761484076	0	-0.454320334734128	-1	-0.379483257790746	0	-0.341111111111108
65264	ubiquitin conjugating enzyme E2 Z	UBE2Z	0.390982663786613	1	0.539973246572593	1	0.633530895425801	1	-0.42111111111111
65993	mitochondrial ribosomal protein S34	MRPS34	-0.739428897593838	-1	-0.683540045039907	-1	-0.389268565724558	0	-0.533333333333333
66005	chitinase domain containing 1	CHID1	-0.559297975848846	-1	-0.980018601047364	-1	-1.45004823539341	-1	-0.396666666666665
78988	mitochondrial ribosomal protein L57	MRPL57	-0.361671865284814	0	-0.517084099424645	-1	-0.136901300135493	0	-0.354444444444441
79101	TATA-box binding protein associated factor, RNA polymerase I subunit D	TAF1D	0.619408283155151	1	0.551804018067621	1	0.332758200221578	1	-0.513333333333331
79230	zinc finger protein 557	ZNF557	-0.501403250368364	-1	-0.249363203986457	0	-0.319578278706347	0	-0.465555555555556
79602	adiponectin receptor 2	ADIPOR2	-0.1874099929152	0	-0.619330455571133	-1	-0.245807759782773	0	-0.34444444444444
79622	small nuclear ribonucleoprotein U11/U12 subunit 25	SNRNP25	-0.530672966178953	0	-0.857143610628219	-1	-0.644923952677692	0	-0.371111111111111
79665	DEAH-box helicase 40	DHX40	-0.689253076780167	-1	-0.719646915296476	-1	-0.344044092588637	0	-0.356666666666665
79666	pleckstrin homology and FYVE domain containing 2	PLEKHF2	0.467500530870222	1	0.290791310854381	0	0.131039354134888	0	-0.654444444444439
79670	terminal uridylyl transferase 7	TUT7	0.499262113776274	1	0.204785609696392	0	-0.0276845517887327	0	-0.362222222222219
79736	transcription elongation factor, mitochondrial	TEFM	-0.374180550733666	0	-0.461677696087554	-1	-0.279981195198468	0	-0.518888888888886
79828	methyltransferase like 8	METTL8	0.322190087679095	0	0.4730760637404	1	0.168179813199316	0	-0.456666666666666
79837	phosphatidylinositol-5-phosphate 4-kinase type 2 gamma	PIP4K2C	-0.176251234361171	0	-0.0269685572903633	0	0.623326237879215	1	-0.277777777777777
79869	cleavage and polyadenylation specific factor 7	CPSF7	0.3506662276202	0	0.389440061354094	1	0.088223759021604	0	-0.502222222222223
79932	KIAA0319 like	KIAA0319L	-0.567428232045879	-1	-0.619443121423597	-1	0.224912869193146	0	-0.476666666666666
79982	DnaJ heat shock protein family (Hsp40) member B14	DNAJB14	-0.0967970946722154	0	0.399305901651534	1	0.385563204698384	0	-0.501111111111108
80004	epithelial splicing regulatory protein 2	ESRP2	-1.05429720197575	-1	-1.21222667053963	-1	-0.582854845889795	0	0.20888888888889
80013	MINDY lysine 48 deubiquitinase 3	MINDY3	0.242745758654754	0	0.242952072095763	0	0.590568003957076	1	-0.644444444444441
80017	D-glutamate cyclase	DGLUCY	-0.849610577913111	-1	-1.31009558029897	-1	-0.893632734523219	-1	-0.218888888888887
80124	valosin containing protein interacting protein 1	VCPIP1	-0.879436600271257	-1	-0.53906712338876	0	-0.20815020914562	0	-0.441111111111108
80148	solute carrier family 66 member 2	SLC66A2	-0.37970265622184	-1	-0.359255363088009	-1	-0.37200810741037	-1	0.236666666666668
80149	zinc finger CCCH-type containing 12A	ZC3H12A	2.20622672485044	1	2.05165136456393	1	1.71491302747981	1	0.532222222222222
80208	SPG11 vesicle trafficking associated, spatacsin	SPG11	-0.410389624240022	0	-0.37536085740058	0	0.854710607482119	1	-0.471111111111107
80221	acyl-CoA synthetase family member 2	ACSF2	-0.667569697084341	0	-1.29314054049346	-1	-0.213540582190197	0	-0.434444444444442
80314	enhancer of polycomb homolog 1	EPC1	0.313497821380022	0	0.278255807522617	0	-0.457506685070713	-1	-0.361111111111111
80315	cytoplasmic polyadenylation element binding protein 4	CPEB4	0.864133847651704	1	0.752803464167782	1	0.269266914392221	0	-0.302222222222221
80342	TRAF3 interacting protein 3	TRAF3IP3	0.733304846568778	0	1.03098986154295	1	0.993141930871216	1	-0.476666666666662
80346	receptor accessory protein 4	REEP4	-1.13842725820145	-1	-1.50011102831028	-1	-0.775191868800897	-1	-0.441111111111109
80347	Coenzyme A synthase	COASY	-0.470534016548006	-1	-0.292185003535012	0	-0.0504745069565988	0	-0.366666666666664
80765	StAR related lipid transfer domain containing 5	STARD5	0.630840445114298	1	0.973422626093161	1	0.496440357778795	0	-0.966666666666663
80830	apolipoprotein L6	APOL6	0.586031265853393	0	1.46541923411503	1	1.91865823261253	1	-0.588888888888887
80854	SET domain containing 7, histone lysine methyltransferase	SETD7	-0.926294998067066	-1	-0.807735076739286	-1	-0.540964227227342	0	-0.294444444444441
80856	lunapark, ER junction formation factor	LNPK	-0.400089493304165	0	-0.488024707405691	-1	-0.504106306772092	-1	-0.43444444444444
81565	nudE neurodevelopment protein 1 like 1	NDEL1	0.557294254850472	1	0.529128409607454	1	0.265076542156439	0	-0.314444444444446
81788	NUAK family kinase 2	NUAK2	0.590846334884077	0	0.705433027416907	1	1.16949103223434	1	0.355555555555556
83443	splicing factor 3b subunit 5	SF3B5	-0.209515543851003	0	-0.406288238583473	-1	-0.396132014987074	-1	-0.525555555555554
83737	itchy E3 ubiquitin protein ligase	ITCH	0.57423648882925	1	0.769431196370302	1	0.56381243802247	1	-0.35444444444444
83752	lon peptidase 2, peroxisomal	LONP2	-0.238344511858831	0	-0.5561312151303	-1	-0.229492474202759	0	-0.282222222222225
84034	elastin microfibril interfacer 2	EMILIN2	-0.0963741321830245	0	-0.133131210130575	0	-0.524303740726333	-1	0.47666666666667
84164	activating signal cointegrator 1 complex subunit 2	ASCC2	-0.210503894097016	0	-0.437468117821307	-1	-0.4778231945435	-1	-0.333333333333331
84193	SET domain containing 3, actin histidine methyltransferase	SETD3	0.160171514514204	0	-0.0582922544273767	0	-0.382894941585057	-1	-0.26222222222222
84295	PHD finger protein 6	PHF6	-0.340503294663851	-1	-0.590536887140512	-1	-0.102618795419637	0	-0.363333333333331
84513	phospholipid phosphatase 5	PLPP5	-0.136402204276157	0	-0.176425482359678	0	-0.343591554829464	-1	-0.241111111111108
84656	glyoxylate reductase 1 homolog	GLYR1	-0.40203632715863	-1	-0.455526626891778	-1	-0.259582457188451	0	-0.425555555555551
84749	ubiquitin specific peptidase 30	USP30	-0.589083951516246	-1	-0.444757072454776	0	-0.219981473112401	0	-0.396666666666663
84803	glycerol-3-phosphate acyltransferase 3	GPAT3	1.06899352363737	1	1.04662968678769	1	0.542316391760242	0	-0.293333333333329
84864	ribosomal oxygenase 2	RIOX2	-0.729621949793993	0	-0.942596399354688	-1	-0.828349973837369	-1	-0.321111111111107
84890	2-aminoethanethiol dioxygenase	ADO	0.584289973114998	1	0.529106413090798	0	0.736989951688575	1	-0.401111111111106
84919	protein phosphatase 1 regulatory subunit 15B	PPP1R15B	1.07328300743862	1	1.00755012431203	1	0.785430842740572	1	-0.336666666666662
84930	microtubule associated serine/threonine kinase like	MASTL	1.33213458568114	1	1.2485237000895	1	0.359448050219973	0	-0.734444444444444
84932	RAB2B, member RAS oncogene family	RAB2B	0.183021844538015	0	0.334390041874041	1	0.772091912244445	1	-0.512222222222223
84933	chromosome 8 open reading frame 76	C8orf76	0.297404946085097	1	0.444135417199389	1	0.337681445177823	1	-0.268888888888888
84945	abhydrolase domain containing 13	ABHD13	0.184883757116273	0	0.183428169144133	0	0.393613744576935	1	-0.312222222222222
85450	inositol 1,4,5-trisphosphate receptor interacting protein	ITPRIP	0.446381850962664	0	0.363749387824388	0	0.690821312357727	1	-0.363333333333333
88455	ankyrin repeat domain 13A	ANKRD13A	-0.470214458072745	-1	-0.165963863256758	0	0.632524167543778	1	-0.482222222222222
89790	sialic acid binding Ig like lectin 10	SIGLEC10	-0.358188702694823	0	-0.516192489427802	0	-1.34173317651712	-1	0.598888888888892
89857	kelch like family member 6	KLHL6	0.940293948440772	1	1.03593350647589	1	1.19666587654007	1	-0.316666666666665
89910	ubiquitin protein ligase E3B	UBE3B	-0.577471479688	-1	-0.591933789725823	-1	-0.235203119950436	0	-0.424444444444442
89970	ring finger and SPRY domain containing 1	RSPRY1	-0.209686299625744	0	-0.166649746894425	0	0.40184605154969	1	-0.375555555555557
90427	Bcl2 modifying factor	BMF	-1.42764311473401	-1	-1.1091732511958	-1	0.606224075706004	0	-0.276666666666665
90550	mitochondrial calcium uniporter	MCU	-0.0410773491354952	0	0.450608604987714	1	0.726126757595996	1	-0.487777777777774
90665	transducin beta like 1 Y-linked	TBL1Y	-0.488265534139082	0	-0.84074874444987	-1	-0.352863776816038	0	-0.223333333333332
90843	transcription elongation factor A like 8	TCEAL8	-0.308759143789768	0	-0.611099801350205	-1	-0.527162264526908	-1	-0.536666666666665
90871	distal membrane arm assembly complex 1	DMAC1	-0.599384251673619	-1	-0.987974509066868	-1	-1.33284133737853	-1	-0.665555555555553
91010	formin like 3	FMNL3	1.05373734936547	1	0.964168556688543	1	0.279563037788467	0	-0.41333333333333
91445	ring finger protein 185	RNF185	0.285866282381159	0	0.394441916580963	1	0.250241463211916	0	-0.378888888888889
91452	acyl-CoA binding domain containing 5	ACBD5	-0.519607264491327	-1	0.0467889791448215	0	0.42507102263041	1	-0.358888888888886
91526	ankyrin repeat domain 44	ANKRD44	-1.1230948116765	-1	-1.81636538454007	-1	-0.692855980636933	0	-0.496666666666664
91574	chromosome 12 open reading frame 65	C12orf65	-0.650027906187502	-1	-0.258887988911345	0	0.480720331398487	0	-0.341111111111111
91647	ATP synthase mitochondrial F1 complex assembly factor 2	ATPAF2	-0.74787707798377	0	-0.837540353668745	-1	-0.287383698536907	0	-0.39222222222222
91754	NIMA related kinase 9	NEK9	-0.644651871231092	-1	-0.889277188206394	-1	-0.267827180023989	0	-0.481111111111108
91949	component of oligomeric golgi complex 7	COG7	-0.587056711380166	-1	-0.811968761653192	-1	-0.749333087551518	-1	-0.355555555555551
92579	glucose-6-phosphatase catalytic subunit 3	G6PC3	-0.510509977552386	-1	-0.689596592823392	-1	-0.540411506037175	-1	-0.552222222222218
94005	phosphatidylinositol glycan anchor biosynthesis class S	PIGS	-0.734209455147434	-1	-0.913215724428573	-1	-0.51198518250224	-1	-0.461111111111107
113246	chromosome 12 open reading frame 57	C12orf57	0.149979087235767	0	0.00294738555649587	0	1.23801221780184	1	-0.377777777777775
113878	deltex E3 ubiquitin ligase 2	DTX2	1.07187953767375	1	0.983074925338453	1	1.32607758836379	1	0.324444444444446
114882	oxysterol binding protein like 8	OSBPL8	0.852310026692415	1	1.2440636189428	1	0.487543022334847	0	-0.293333333333331
115817	dehydrogenase/reductase 1	DHRS1	-0.673467750002361	-1	-0.876617181292817	-1	-0.351987710502739	0	-0.365555555555555
116092	deoxynucleotidyltransferase terminal interacting protein 1	DNTTIP1	-0.483089438928987	-1	-0.514506189533543	-1	-0.21636359447057	0	-0.281111111111111
118788	phosphoinositide-3-kinase adaptor protein 1	PIK3AP1	0.406460138213895	0	0.717449776136757	1	1.04821537576746	1	-0.344444444444441
119504	anaphase promoting complex subunit 16	ANAPC16	-0.127919330666883	0	-0.423778741384078	-1	0.125009079088581	0	-0.75111111111111
121512	FYVE, RhoGEF and PH domain containing 4	FGD4	-0.193062829982688	0	-0.439554059135887	0	-0.586202067315165	-1	-0.448888888888887
121665	signal peptide peptidase like 3	SPPL3	-0.463861726639042	-1	-0.349140896151406	-1	-0.370277010664541	-1	-0.537777777777777
123606	NIPA magnesium transporter 1	NIPA1	0.382979279494618	0	0.740920433311114	1	0.208313686208536	0	0.45777777777778
124446	transmembrane protein 219	TMEM219	-0.553127125013051	-1	-0.749721988664319	-1	-0.455081974530149	-1	-0.237777777777776
128989	transport and golgi organization 2 homolog	TANGO2	-0.715693840414824	-1	-0.854004024136882	-1	-0.562735415488277	-1	-0.244444444444442
129285	protein phosphatase 1 regulatory subunit 21	PPP1R21	-0.910171002663711	-1	-0.977193372755918	-1	-0.104382610371159	0	-0.397777777777776
129303	transmembrane protein 150A	TMEM150A	-0.384792811408088	-1	-0.335479625636641	-1	-0.0737013198868759	0	0.206666666666667
132864	cytoplasmic polyadenylation element binding protein 2	CPEB2	1.19988913480728	1	1.26176057822256	1	0.327514521817896	0	-0.314444444444439
133619	proline rich coiled-coil 1	PRRC1	-0.231473730359699	0	-0.311848613626051	-1	-0.469365674574039	-1	-0.219999999999997
134553	chromosome 5 open reading frame 24	C5orf24	0.386762396223196	1	0.349767677155485	1	0.312137167767588	1	-0.334444444444444
137075	claudin 23	CLDN23	0.208203685744671	0	1.07547369106474	1	1.81528423213532	1	0.256666666666669
143187	vesicle transport through interaction with t-SNAREs 1A	VTI1A	0.144723338620047	0	0.162259578239768	0	0.366518660707504	1	-0.367777777777775
143689	piwi like RNA-mediated gene silencing 4	PIWIL4	0.731139019300292	1	0.776619538386775	1	0.564568359915578	0	0.296666666666667
150365	meiotic double-stranded break formation protein 1	MEI1	0.473864771326078	0	0.95347626180588	0	1.76708308349502	1	-0.557777777777776
152002	xyloside xylosyltransferase 1	XXYLT1	-0.861943087486248	0	-1.48069586479762	-1	-1.51329871603322	-1	0.31
152007	GLI pathogenesis related 2	GLIPR2	1.08496781020601	1	1.03519331747957	1	1.07037639935584	1	-0.469999999999999
152579	sec1 family domain containing 2	SCFD2	-0.454478776190358	0	-0.654176228828486	0	-1.49647634665703	-1	-0.731111111111108
153020	RasGEF domain family member 1B	RASGEF1B	1.85262681973066	1	1.61558651946475	1	0.541108966337593	1	-0.348888888888887
157922	calmodulin regulated spectrin associated protein 1	CAMSAP1	1.10356010365251	1	1.34811849579389	1	0.616395077224341	1	-0.283333333333331
160418	transmembrane O-mannosyltransferase targeting cadherins 3	TMTC3	0.376694576760377	0	0.95409000901739	1	0.443477011581887	0	-0.511111111111108
166785	metabolism of cobalamin associated A	MMAA	0.0298717139526214	0	0.29205743545899	0	0.589684567290025	1	-0.478888888888889
171023	ASXL transcriptional regulator 1	ASXL1	0.356531954039413	0	0.481822056316595	1	0.219145927431857	0	-0.282222222222221
201163	folliculin	FLCN	0.904860163013646	1	1.21802964051804	1	0.70724904894101	1	-0.234444444444444
204851	homeodomain interacting protein kinase 1	HIPK1	-0.372084896037876	0	-0.392664733372815	-1	-0.21312533229024	0	-0.367777777777774
205564	SUMO specific peptidase 5	SENP5	0.720190972932997	1	0.714437014785027	1	0.456667469727602	1	0.488888888888892
219749	zinc finger protein 25	ZNF25	-0.0414477771371242	0	0.0527287055256291	0	0.421058459615105	1	-0.622222222222223
219988	PAT1 homolog 1, processing body mRNA decay factor	PATL1	0.56538332616223	1	0.566235921581942	1	0.481143411038252	1	-0.298888888888886
220929	zinc finger protein 438	ZNF438	0.199436591689762	0	0.364366674710007	0	0.553082111332778	1	-0.408888888888883
221400	tudor domain containing 6	TDRD6	0.411788361375669	0	0.561413641181801	1	0.454716100343934	0	0.200000000000002
221749	PX domain containing 1	PXDC1	1.04334371671951	1	0.886146825311648	1	0.223971155449624	0	0.363333333333333
257106	Rho GTPase activating protein 30	ARHGAP30	-0.441147259076329	-1	-0.521618685511861	-1	-0.716237299128464	-1	-0.334444444444442
257160	ring finger protein 214	RNF214	-0.523780442458762	-1	-0.430277641108875	0	0.0652346133111461	0	-0.363333333333332
282991	biogenesis of lysosomal organelles complex 1 subunit 2	BLOC1S2	0.333687127331036	0	0.323435449163494	0	0.404353978338296	1	-0.374444444444445
283237	tetratricopeptide repeat domain 9C	TTC9C	-1.07102002173463	-1	-0.733612086607323	-1	0.0937401773951265	0	-0.404444444444442
283897	chromosome 16 open reading frame 54	C16orf54	-0.570233580911518	-1	-0.631687602203597	-1	-1.0100959118059	-1	-0.523333333333331
286451	Yip1 domain family member 6	YIPF6	0.199875689150256	0	0.339938371076382	0	0.430659359772973	1	-0.211111111111109
317749	dehydrogenase/reductase 4 like 2	DHRS4L2	-0.536241797440512	0	-0.985470081542395	0	-1.24908886351045	-1	-0.329999999999998
340061	stimulator of interferon response cGAMP interactor 1	STING1	-0.835924507998667	0	-1.35918593022152	-1	-1.15836979225642	-1	-0.289999999999996
340719	nanos C2HC-type zinc finger 1	NANOS1	-0.0934632098149759	0	-0.197267997540575	0	-0.7164426936637	-1	0.214444444444445
360023	zinc finger and BTB domain containing 41	ZBTB41	0.537957254687001	1	0.851309492337196	1	0.467612583117054	1	-0.597777777777776
360132	FKBP prolyl isomerase 9 pseudogene 1	FKBP9P1	-0.534522288283036	0	-0.884052190517011	-1	-0.934282231842486	-1	0.816666666666668
374882	transmembrane protein 205	TMEM205	-0.239192531108506	0	-0.582193758353528	-1	-0.119580015743002	0	-0.389999999999997
375260	WASP family homolog 2, pseudogene	WASH2P	-0.362942244455729	0	-0.429341641842033	-1	-0.349244176981522	0	0.307777777777781
387893	lysine methyltransferase 5A	KMT5A	0.67672416499631	1	0.376603929881618	1	-0.376668221280093	-1	0.504444444444446
399474	transmembrane protein 200B	TMEM200B	0.091259024383751	0	0.39336621683262	0	0.515128956239623	1	0.263333333333334
399512	solute carrier family 25 member 35	SLC25A35	-0.941209601424095	0	-1.58453391011301	-1	-0.0936342010514544	0	-0.35222222222222
493856	CDGSH iron sulfur domain 2	CISD2	0.127486995167709	0	0.228595347518979	0	0.627195275751387	1	-0.641111111111109
100287171	WASH complex subunit 1	WASHC1	-0.442511321921906	-1	-0.559497107617817	-1	-0.278317419466941	0	0.307777777777781
100288778	WAS protein family homolog 8, pseudogene	WASH8P	-0.456713124903761	-1	-0.345177070423054	0	-0.178049347494657	0	0.307777777777781
100533106	ZHX1-C8orf76 readthrough	ZHX1-C8orf76	0.29697097458817	0	0.68099908669331	1	0.232892277444645	0	-0.268888888888888
