ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test
9338	transcription elongation factor A like 1	TCEAL1	-0.271857942970245	0	-0.778132410358618	-1	-0.332635784960102	0
9057	solute carrier family 7 member 6	SLC7A6	-0.502121210065205	-1	-0.47068494609479	-1	-0.411329369293798	-1
8341	H2B clustered histone 15	H2BC15	-0.540918045824156	-1	-0.411710458454138	0	-0.432390587670383	0
92799	SH3KBP1 binding protein 1	SHKBP1	-0.50203000457072	-1	-0.444271190302437	-1	-0.441408092290679	-1
201562	3-hydroxyacyl-CoA dehydratase 2	HACD2	-0.35182920209556	0	-0.67462223621783	-1	-0.370084353869965	0
8664	eukaryotic translation initiation factor 3 subunit D	EIF3D	-0.528566823469244	-1	-0.447494562301614	-1	-0.424323002239454	-1
115752	DIS3 like exosome 3'-5' exoribonuclease	DIS3L	-0.541161495834428	0	-0.678498474302048	-1	-0.181783626723064	0
10007	glucosamine-6-phosphate deaminase 1	GNPDA1	-0.227264349778718	0	-0.478655728878918	-1	-0.699766282053575	-1
55644	O-sialoglycoprotein endopeptidase	OSGEP	-0.380833984706067	0	-0.719514731736393	-1	-0.306306981206312	0
129563	DIS3 like 3'-5' exoribonuclease 2	DIS3L2	-0.609070083713572	-1	-0.478183505200771	-1	-0.320837474038147	0
84313	vacuolar protein sorting 25 homolog	VPS25	-0.648164854681834	-1	-0.544387110981718	-1	-0.21638651608389	0
6202	ribosomal protein S8	RPS8	-0.498312281208705	0	-0.317389199421779	0	-0.593411517314411	-1
192286	HIG1 hypoxia inducible domain family member 2A	HIGD2A	-0.475753571547987	-1	-0.519682934154373	-1	-0.413865182646393	-1
5257	phosphorylase kinase regulatory subunit beta	PHKB	-0.432789277871445	0	-0.597873541187127	-1	-0.378809099834337	0
2275	four and a half LIM domains 3	FHL3	-0.454622509341121	-1	-0.353081170481406	0	-0.60212656858539	-1
90780	pygopus family PHD finger 2	PYGO2	-0.578137833517472	-1	-0.551598042762347	-1	-0.283080651352329	0
128338	DNA damage regulated autophagy modulator 2	DRAM2	-0.513194428577119	-1	-0.51643325300917	-1	-0.383303469022854	0
10284	Sin3A associated protein 18	SAP18	-0.444354557272579	-1	-0.407239977924339	-1	-0.561803547638705	-1
5286	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha	PIK3C2A	-0.340737374389798	0	-0.566822929106857	-1	-0.508189258709411	-1
9830	tripartite motif containing 14	TRIM14	-0.706183843470351	-1	-0.425317281981618	0	-0.284957893820078	0
64773	PC-esterase domain containing 1A	PCED1A	-0.372724658703325	0	-0.497486042390198	-1	-0.553364596887656	-1
92815	H2A.W histone	H2AW	-0.725831201969983	-1	-0.153622650986781	0	-0.545497639576903	0
23166	stabilin 1	STAB1	-0.264983773555075	0	-0.185384518632723	0	-0.975997251725767	-1
6883	TATA-box binding protein associated factor 12	TAF12	-0.59498260461347	-1	-0.501128171426384	-1	-0.330922662735158	0
85235	H2A clustered histone 12	H2AC12	-0.589182503592657	-1	-0.361623653779244	0	-0.480775863464851	0
25942	SIN3 transcription regulator family member A	SIN3A	-0.621374472454796	-1	-0.452563498104308	0	-0.35782280585931	0
139341	FUN14 domain containing 1	FUNDC1	-0.493486037113897	0	-0.643336573558873	-1	-0.296461913424192	0
8345	H2B clustered histone 9	H2BC9	-0.638812911183445	-1	-0.304519278877482	0	-0.491273352047136	0
29062	WD repeat domain 91	WDR91	-0.180329603279864	0	-0.348684663868156	0	-0.906555887342543	-1
4926	nuclear mitotic apparatus protein 1	NUMA1	-0.512101909121478	-1	-0.341622396749379	0	-0.581968072600024	-1
4123	mannosidase alpha class 2C member 1	MAN2C1	-0.370422114056467	-1	-0.432539873718966	-1	-0.633569127320939	-1
445329	sulfotransferase family 1A member 4	SULT1A4	-0.549947200808157	-1	-0.430401129055184	0	-0.45811647637575	0
10038	poly(ADP-ribose) polymerase 2	PARP2	-0.582937362472444	-1	-0.538505795163971	-1	-0.31737295791328	0
23002	dishevelled associated activator of morphogenesis 1	DAAM1	-0.384975917042219	0	-0.14451302610679	0	-0.913786714577508	-1
57580	phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 1	PREX1	-0.603841645216585	0	-0.626052441197034	-1	-0.214209696778935	0
1974	eukaryotic translation initiation factor 4A2	EIF4A2	-0.528703620940167	-1	-0.663110631958519	-1	-0.252885867706166	0
79590	mitochondrial ribosomal protein L24	MRPL24	-0.385917238516885	0	-0.452428869866377	0	-0.607393762811467	-1
55016	membrane associated ring-CH-type finger 1	MARCHF1	-0.728982326671005	-1	-0.508449685656544	0	-0.209674025584745	0
26469	protein tyrosine phosphatase non-receptor type 18	PTPN18	-0.474248803858769	-1	-0.574373566953899	-1	-0.399436265283036	0
55256	acireductone dioxygenase 1	ADI1	-0.335154243571276	0	-0.417427483598138	0	-0.695623282230265	-1
3155	3-hydroxy-3-methylglutaryl-CoA lyase	HMGCL	-0.598352977405185	-1	-0.696060545170397	-1	-0.156549254333964	0
51121	ribosomal protein L26 like 1	RPL26L1	-0.578849756252399	-1	-0.476163382770833	-1	-0.397428403194043	-1
60528	elaC ribonuclease Z 2	ELAC2	-0.606723675426341	-1	-0.439031039594671	0	-0.407469844356488	0
2071	ERCC excision repair 3, TFIIH core complex helicase subunit	ERCC3	-0.681591424303502	-1	-0.419955718964932	-1	-0.351958110314307	0
2956	mutS homolog 6	MSH6	-0.715499558879118	-1	-0.425828794718901	-1	-0.314370709825706	0
10239	adaptor related protein complex 3 subunit sigma 2	AP3S2	-0.678986208324915	-1	-0.582065844732554	-1	-0.195472904349501	0
113455421	DERPC proline and glycine rich nuclear protein	DERPC	-0.55290011983101	-1	-0.450395298366917	-1	-0.455380198064706	-1
27430	methionine adenosyltransferase 2B	MAT2B	-0.729611346281397	-1	-0.605211048600761	-1	-0.12388889697568	0
79694	mannosidase endo-alpha	MANEA	-0.520253416245229	0	-0.628041780106894	-1	-0.311430375621244	0
583	Bardet-Biedl syndrome 2	BBS2	-0.490479723952022	-1	-0.746717334231347	-1	-0.222772898396149	0
55640	feline leukemia virus subgroup C cellular receptor family member 2	FLVCR2	-0.359234861812725	0	-0.514249858004305	0	-0.586955369435451	-1
64601	VPS16 core subunit of CORVET and HOPS complexes	VPS16	-0.540631174719936	-1	-0.615006981377359	-1	-0.305470394497053	0
23016	exosome component 7	EXOSC7	-0.69992592395027	-1	-0.579363843031008	-1	-0.182085407674391	0
5001	origin recognition complex subunit 5	ORC5	-0.56413291144224	-1	-0.68684341441633	-1	-0.21116068128187	0
23345	spectrin repeat containing nuclear envelope protein 1	SYNE1	-0.309984186857509	0	-0.386136936255145	0	-0.766486961321942	-1
8331	H2A clustered histone 14	H2AC14	-0.632232771180275	-1	-0.298492895463133	0	-0.532298909979371	0
3059	hematopoietic cell-specific Lyn substrate 1	HCLS1	-0.400900486012974	-1	-0.409479140437321	-1	-0.654084209694407	-1
64760	family with sequence similarity 160 member B2	FAM160B2	-0.469467415901873	-1	-0.600051515020679	-1	-0.398144693667099	0
23287	ATP/GTP binding protein 1	AGTPBP1	-0.275000523975155	0	-0.54739626493763	-1	-0.645369427566305	-1
79717	phosphopantothenoylcysteine synthetase	PPCS	-0.497519037165368	-1	-0.648082225667549	-1	-0.326223730825829	0
22823	metal response element binding transcription factor 2	MTF2	-0.770354487710025	-1	-0.40094046821801	-1	-0.300776849666079	0
27236	ADP ribosylation factor interacting protein 1	ARFIP1	-0.607619509272572	-1	-0.55497568756307	-1	-0.309734687037649	0
57492	AT-rich interaction domain 1B	ARID1B	-0.620944688501087	-1	-0.724801269042985	-1	-0.127352661010347	0
10277	ubiquitination factor E4B	UBE4B	-0.605242192325825	-1	-0.583191292957434	-1	-0.28479504592981	0
11198	SPT16 homolog, facilitates chromatin remodeling subunit	SUPT16H	-0.4682281545261	-1	-0.615390931465026	-1	-0.391037014925404	0
4150	MYC associated zinc finger protein	MAZ	-0.287325396988278	0	-0.486766746448806	0	-0.701593441020499	-1
84928	transmembrane protein 209	TMEM209	-0.568226887808466	0	-0.628275583448449	-1	-0.280900328503419	0
9788	MTSS I-BAR domain containing 1	MTSS1	-0.361983064184638	0	0.2373511025623	0	-1.35631052420246	-1
51517	NCK interacting protein with SH3 domain	NCKIPSD	-0.569516457283152	-1	-0.554373628888454	-1	-0.358229169999928	0
9577	BRISC and BRCA1 A complex member 2	BABAM2	-0.43123547772937	-1	-0.574211618474838	-1	-0.477195618816594	-1
4809	small nuclear ribonucleoprotein 13	SNU13	-0.36798623701281	-1	-0.571050907377288	-1	-0.545004143029677	-1
8625	regulatory factor X associated ankyrin containing protein	RFXANK	-0.516750951023385	-1	-0.584658192159868	-1	-0.383291410697144	0
1777	deoxyribonuclease 2, lysosomal	DNASE2	-0.609997288930444	-1	-0.573986638491556	-1	-0.300765599366182	0
4713	NADH:ubiquinone oxidoreductase subunit B7	NDUFB7	-0.547553755939347	0	-0.563620364367736	-1	-0.373876062912169	0
328	apurinic/apyrimidinic endodeoxyribonuclease 1	APEX1	-0.584584131610898	0	-0.690006687424095	-1	-0.211399217299638	0
2067	ERCC excision repair 1, endonuclease non-catalytic subunit	ERCC1	-0.368634651118692	0	-0.629512775024301	-1	-0.488042867455848	0
55217	trimethyllysine hydroxylase, epsilon	TMLHE	-0.389687953982317	0	-0.721658775996843	-1	-0.380112397261886	0
10069	RWD domain containing 2B	RWDD2B	-0.859436623616862	-1	-0.863782027204181	-1	0.229715604873091	0
5256	phosphorylase kinase regulatory subunit alpha 2	PHKA2	-0.449625008596623	0	-0.62506755256207	-1	-0.418835951622231	0
223	aldehyde dehydrogenase 9 family member A1	ALDH9A1	-0.515404794452573	-1	-0.614457097836132	-1	-0.364345993052483	-1
25979	dehydrogenase/reductase 7B	DHRS7B	-0.554688546401994	-1	-0.615297470532544	-1	-0.324770958144043	0
10244	Rab9 effector protein with kelch motifs	RABEPK	-0.667991581644154	0	-0.751493909290147	-1	-0.0756365567588588	0
22920	kinesin associated protein 3	KIFAP3	-0.429615128962837	0	-0.661757446590622	-1	-0.405628600686159	0
22870	protein phosphatase 6 regulatory subunit 1	PPP6R1	-0.588474925440153	-1	-0.297527010760962	0	-0.611921889594745	-1
2954	glutathione S-transferase zeta 1	GSTZ1	-0.384096632312804	0	-0.621097190801146	-1	-0.492760303192444	0
81857	mediator complex subunit 25	MED25	-0.682662394980674	-1	-0.448232799873821	0	-0.367215024972449	0
54545	myotubularin related protein 12	MTMR12	-0.403269426979124	0	-0.463541771154112	0	-0.63248932816245	-1
26269	F-box protein 8	FBXO8	-0.637602100599377	-1	-0.479056138683474	-1	-0.383899878101088	0
1207	chloride nucleotide-sensitive channel 1A	CLNS1A	-0.751011075949746	-1	-0.668548243888592	-1	-0.081560387742833	0
3396	mitochondrial ribosomal protein L58	MRPL58	-0.607124053256245	0	-0.651045438851355	-1	-0.243129669272109	0
29902	family with sequence similarity 216 member A	FAM216A	-0.703128219680458	-1	-0.545514741084208	0	-0.253080738608128	0
55661	DEAD-box helicase 27	DDX27	-0.449857510258962	0	-0.689162326664736	-1	-0.362937573128224	0
115106	HAUS augmin like complex subunit 1	HAUS1	-0.564238031909525	-1	-0.736067572363035	-1	-0.203370026200707	0
30849	phosphoinositide-3-kinase regulatory subunit 4	PIK3R4	-0.683039514811831	-1	-0.605633472386328	-1	-0.215469493155709	0
9702	centrosomal protein 57	CEP57	-0.413702011309049	-1	-0.704894591439922	-1	-0.389820339327168	-1
369	A-Raf proto-oncogene, serine/threonine kinase	ARAF	-0.598201152407324	-1	-0.52861136934923	-1	-0.382286219384909	-1
8861	LIM domain binding 1	LDB1	-0.550182085330842	-1	-0.446255881800717	0	-0.514334257262043	-1
29894	cleavage and polyadenylation specific factor 1	CPSF1	-0.524131748740279	0	-0.611452343349731	-1	-0.378095439669043	0
128989	transport and golgi organization 2 homolog	TANGO2	-0.482995491555267	0	-0.561084280421547	-1	-0.471236974562595	0
5585	protein kinase N1	PKN1	-0.568655907528715	-1	-0.553545588626418	-1	-0.396337574951719	-1
64745	methyltransferase like 17	METTL17	-0.702482534504922	-1	-0.379482315438546	0	-0.438297714368277	0
10428	craniofacial development protein 1	CFDP1	-0.3485178774904	0	-0.720942174039019	-1	-0.45469084271731	-1
60625	DEAH-box helicase 35	DHX35	-0.452620093835352	0	-0.622356426982732	-1	-0.449194543359873	0
81627	tRNA methyltransferase 1 like	TRMT1L	-0.699787372967007	-1	-0.60067986863625	-1	-0.225092472990802	0
55756	integrator complex subunit 9	INTS9	-0.663863406423516	-1	-0.571084190153531	-1	-0.292967355947328	0
10474	transcriptional adaptor 3	TADA3	-0.578009398673183	-1	-0.601844756921263	-1	-0.348494242043989	0
3038	hyaluronan synthase 3	HAS3	-0.612368962942666	-1	-0.486559957873444	-1	-0.42980482170274	-1
51218	glutaredoxin 5	GLRX5	-0.477427356618001	0	-0.556612876493546	-1	-0.495406986187456	0
51084	crystallin lambda 1	CRYL1	-0.310815461831668	0	-0.511721380338603	0	-0.70798027354583	-1
7727	zinc finger protein 174	ZNF174	-0.646358338081749	-1	-0.46149224139233	0	-0.424964961844289	0
80025	pantothenate kinase 2	PANK2	-0.71794116867026	-1	-0.482502137763166	-1	-0.33297101874151	0
22884	WD repeat domain 37	WDR37	-0.541924321887695	-1	-0.477909647686403	0	-0.515380505455386	0
3603	interleukin 16	IL16	-0.369075754528387	0	-0.340094677797168	0	-0.827868148414538	-1
79621	ribonuclease H2 subunit B	RNASEH2B	-0.684066016498885	-1	-0.668508396708935	-1	-0.186525116806081	0
29904	eukaryotic elongation factor 2 kinase	EEF2K	-0.5533212984377	0	-0.326697801680371	0	-0.66058754258532	-1
51760	synaptotagmin 17	SYT17	-0.850975075071801	-1	-0.871612675979788	-1	0.180298861203426	0
25	ABL proto-oncogene 1, non-receptor tyrosine kinase	ABL1	-0.453197302959016	0	-0.493880239169552	0	-0.596730719418412	-1
1388	activating transcription factor 6 beta	ATF6B	-0.405659490742861	-1	-0.599255511162768	-1	-0.539131696001187	-1
57649	PHD finger protein 12	PHF12	-0.580321580732441	-1	-0.484394522517096	-1	-0.480620662637756	-1
140461	ankyrin repeat and SOCS box containing 8	ASB8	-0.533161156567878	-1	-0.462836268893653	-1	-0.549414215944605	-1
10491	cartilage associated protein	CRTAP	-0.476296548640903	-1	-0.547800416049407	-1	-0.522736436241642	-1
83986	family with sequence similarity 234 member A	FAM234A	-0.52732172198526	-1	-0.660893229057178	-1	-0.365068878470117	0
1070	centrin 3	CETN3	-0.527282781552746	0	-0.71439562170181	-1	-0.312173838893145	0
51398	WD repeat domain 83 opposite strand	WDR83OS	-0.584959151174459	-1	-0.613701406547818	-1	-0.356605454595917	0
9380	glyoxylate and hydroxypyruvate reductase	GRHPR	-0.542676481818461	-1	-0.5191546363474	-1	-0.495023072167891	0
10384	butyrophilin subfamily 3 member A3	BTN3A3	-1.04496465608082	-1	-0.936125507322117	-1	0.424051777127374	0
8340	H2B clustered histone 13	H2BC13	-0.66794874305395	-1	-0.386430019453343	0	-0.503489506642538	-1
92241	RCSD domain containing 1	RCSD1	-0.908656358711077	-1	-0.787064134262279	-1	0.136123753257577	0
55011	PIH1 domain containing 1	PIH1D1	-0.700536405092105	-1	-0.585729932304767	-1	-0.274318338012275	0
25839	component of oligomeric golgi complex 4	COG4	-0.640658444603222	0	-0.696080001959166	-1	-0.224773481877005	0
81603	tripartite motif containing 8	TRIM8	-0.749009419555261	-1	-0.621417592591122	-1	-0.191607916443091	0
4521	nudix hydrolase 1	NUDT1	-0.3306669669334	0	-0.570299498474467	-1	-0.661948906671547	-1
51098	intraflagellar transport 52	IFT52	-0.453488170170091	-1	-0.416585065185254	-1	-0.69939304506272	-1
6576	solute carrier family 25 member 1	SLC25A1	-0.476609015940745	0	-0.657591183224394	-1	-0.44232012525668	0
8289	AT-rich interaction domain 1A	ARID1A	-0.790304844954717	-1	-0.403392514088853	0	-0.382983504297293	0
51433	anaphase promoting complex subunit 5	ANAPC5	-0.646873429993144	-1	-0.661719141214707	-1	-0.269680240739323	0
23076	ribosomal RNA processing 1B	RRP1B	-0.11488875495624	0	-0.518006626188042	0	-0.948407809106032	-1
8495	PPFIA binding protein 2	PPFIBP2	-1.01095789631398	-1	-0.690186016692582	0	0.118654695619647	0
7739	zinc finger protein 185 with LIM domain	ZNF185	-0.337464237052172	0	-0.30491974589331	0	-0.941473095681481	-1
51329	ADP ribosylation factor like GTPase 6 interacting protein 4	ARL6IP4	-0.430887248461266	-1	-0.50297175801173	-1	-0.651403772159361	-1
55347	abhydrolase domain containing 10	ABHD10	-0.82456500863824	-1	-0.550252668769151	-1	-0.210587822528161	0
25957	PNN interacting serine and arginine rich protein	PNISR	-0.472748313729328	0	-0.566364971776238	-1	-0.546730079182092	-1
9873	FCH and double SH3 domains 2	FCHSD2	-0.49711651013348	-1	-0.690875641039687	-1	-0.397961380666755	0
79073	transmembrane protein 109	TMEM109	-0.698613255000494	-1	-0.530966900681781	0	-0.357265025449362	0
9424	potassium two pore domain channel subfamily K member 6	KCNK6	-0.614179920452315	-1	-0.542919227818766	0	-0.430443933792274	0
55656	integrator complex subunit 8	INTS8	-0.614975342318777	0	-0.625489222413744	-1	-0.349200048311765	0
10901	dehydrogenase/reductase 4	DHRS4	-0.419344894657135	0	-0.704035140931198	-1	-0.468022569884116	0
80004	epithelial splicing regulatory protein 2	ESRP2	-0.779513179926745	-1	-0.469395630089613	0	-0.342616080790311	0
7318	ubiquitin like modifier activating enzyme 7	UBA7	-0.561996894514648	0	-0.700448534458863	-1	-0.333866441821472	0
22929	selenophosphate synthetase 1	SEPHS1	-0.618991057441255	-1	-0.59995381927199	-1	-0.381861193665943	0
51035	UBX domain protein 1	UBXN1	-0.659530300318933	-1	-0.480707416788288	-1	-0.463121950059573	0
5926	AT-rich interaction domain 4A	ARID4A	-0.773628069184054	-1	-0.543432240101941	-1	-0.291290147206997	0
6257	retinoid X receptor beta	RXRB	-0.518642123748556	-1	-0.461276603351687	0	-0.629666427661345	-1
4953	ornithine decarboxylase 1	ODC1	-0.152488261815384	0	-0.791804657335028	-1	-0.673607083407857	0
5162	pyruvate dehydrogenase E1 beta subunit	PDHB	-0.591718165306698	-1	-0.645106394013649	-1	-0.38214511496729	0
4332	myeloid cell nuclear differentiation antigen	MNDA	-0.572045858852171	0	-0.787843872696472	-1	-0.259599871564635	0
79443	FYVE and coiled-coil domain containing 1	FYCO1	-0.562999590333654	-1	-0.716622174532526	-1	-0.340581547347055	0
5867	RAB4A, member RAS oncogene family	RAB4A	-0.540245604169236	-1	-0.434088952438191	-1	-0.651916408012863	-1
55761	tetratricopeptide repeat domain 17	TTC17	-0.678892377773776	-1	-0.577011687270426	-1	-0.370536762283427	0
5931	RB binding protein 7, chromatin remodeling factor	RBBP7	-0.437657222591447	0	-0.603338279274729	-1	-0.585946048000533	-1
11160	ER lipid raft associated 2	ERLIN2	-0.513901245098841	0	-0.938685393902844	-1	-0.174610959083838	0
8349	H2B clustered histone 21	H2BC21	-0.76556560807448	-1	-0.472842969215209	-1	-0.395117094059119	0
11078	TRIO and F-actin binding protein	TRIOBP	-0.539211115289081	-1	-0.413326331479139	0	-0.682493209733654	-1
3013	H2A clustered histone 7	H2AC7	-0.675908127630501	-1	-0.254183697537847	0	-0.705947420867098	-1
4253	MIA SH3 domain ER export factor 2	MIA2	-0.645074870706889	-1	-0.583095511171269	-1	-0.407891474628661	-1
58190	CTD small phosphatase 1	CTDSP1	-0.431470828621357	0	-0.521090640248978	-1	-0.68495310803152	-1
8021	nucleoporin 214	NUP214	-0.629522670606113	-1	-0.655461523767221	-1	-0.357210006845765	0
55100	WD repeat domain 70	WDR70	-0.613130344393372	-1	-0.753358720063609	-1	-0.277084009325311	0
8348	H2B clustered histone 17	H2BC17	-0.77400922175687	-1	-0.431915430502073	0	-0.439862234361387	0
112616	CKLF like MARVEL transmembrane domain containing 7	CMTM7	-0.402482917926733	-1	-0.592128559772732	-1	-0.651939777985234	-1
9070	ASH2 like, histone lysine methyltransferase complex subunit	ASH2L	-0.675770162509226	-1	-0.595930453192691	-1	-0.377211079955581	0
6818	sulfotransferase family 1A member 3	SULT1A3	-0.549947200808157	-1	-0.510563696254563	0	-0.589018575415281	-1
9601	protein disulfide isomerase family A member 4	PDIA4	-0.398646815762419	0	-0.470907701254456	-1	-0.781167529686877	-1
22877	MLX interacting protein	MLXIP	-0.647537002244972	-1	-0.4198598464558	-1	-0.583730603467927	-1
51184	GPN-loop GTPase 3	GPN3	-0.654384316929296	0	-0.921344448449108	-1	-0.0769774248332702	0
3017	H2B clustered histone 5	H2BC5	-0.618469349177902	-1	-0.468286864570899	0	-0.566528006474625	-1
27333	golgi integral membrane protein 4	GOLIM4	-0.451874686666226	0	-0.58182380678876	-1	-0.621263481088295	-1
142	poly(ADP-ribose) polymerase 1	PARP1	-0.460731620138352	-1	-0.749011150480525	-1	-0.449118907386776	0
8344	H2B clustered histone 6	H2BC6	-0.771031120113244	-1	-0.414176809556219	0	-0.474710801371629	-1
124446	transmembrane protein 219	TMEM219	-0.626222555520805	-1	-0.535673808682818	-1	-0.500233335875157	-1
25796	6-phosphogluconolactonase	PGLS	-0.615790455854999	-1	-0.649687197772387	-1	-0.400838126626846	0
8030	coiled-coil domain containing 6	CCDC6	-0.726155406671452	-1	-0.528883729019446	-1	-0.411388535617851	0
445372	TRIM6-TRIM34 readthrough	TRIM6-TRIM34	-1.02482988400779	-1	-0.646114055709321	0	0.00354351928123897	0
56257	methylphosphate capping enzyme	MEPCE	-0.433708730208558	-1	-0.53977359796165	-1	-0.694640644498863	-1
6293	VPS52 subunit of GARP complex	VPS52	-0.478925540361853	-1	-0.719504160009537	-1	-0.473127994192865	-1
10592	structural maintenance of chromosomes 2	SMC2	-0.47632648235636	0	-0.812880075715285	-1	-0.386513544272789	0
23474	ETHE1 persulfide dioxygenase	ETHE1	-0.488748008356923	0	-0.645791304574219	-1	-0.542710954533828	0
54948	mitochondrial ribosomal protein L16	MRPL16	-0.758489837000415	-1	-0.688914803878609	-1	-0.236330038122794	0
55568	polypeptide N-acetylgalactosaminyltransferase 10	GALNT10	-0.463179428621125	0	-0.737088030897862	-1	-0.486517955297581	0
55830	glycosyltransferase 8 domain containing 1	GLT8D1	-0.555499776075875	-1	-0.586710379200646	-1	-0.544703301486978	-1
7157	tumor protein p53	TP53	-0.663372295486237	-1	-0.743177670969402	-1	-0.282762629047049	0
51362	cell division cycle 40	CDC40	-0.693157402190311	-1	-0.690970179546413	-1	-0.305516840637701	0
8493	protein phosphatase, Mg2+/Mn2+ dependent 1D	PPM1D	-0.546034693423763	-1	-0.586967561087066	-1	-0.556863767255996	-1
22900	caspase recruitment domain family member 8	CARD8	-0.588303684806119	-1	-0.888258177089428	-1	-0.214068042593242	0
8867	synaptojanin 1	SYNJ1	-0.51432378209215	0	-0.68019467539761	-1	-0.496932040426955	0
93134	zinc finger protein 561	ZNF561	-0.551155828235116	0	-0.673626094638701	-1	-0.468368073006182	0
28960	decapping enzyme, scavenger	DCPS	-0.634120020939928	-1	-0.786235724602724	-1	-0.276809737294302	0
10423	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	CDIPT	-0.605217222949006	-1	-0.691982486153314	-1	-0.401076938640324	0
65005	mitochondrial ribosomal protein L9	MRPL9	-0.655547165591154	-1	-0.612163259730325	-1	-0.433440428144968	-1
80724	acyl-CoA dehydrogenase family member 10	ACAD10	-0.633312613132514	-1	-0.615163343127984	-1	-0.454516372474954	0
153241	centrosomal protein 120	CEP120	-0.664154681497159	0	-0.739366477065833	-1	-0.300029034272246	0
84138	solute carrier family 7 member 6 opposite strand	SLC7A6OS	-0.554666006917303	-1	-0.663667728230315	-1	-0.486936187842895	0
10422	UBA domain containing 1	UBAC1	-0.458435594631567	-1	-0.578795966109842	-1	-0.67303222215536	-1
348995	nucleoporin 43	NUP43	-0.517051477440546	-1	-0.802004035056271	-1	-0.392676332131295	0
90410	intraflagellar transport 20	IFT20	-0.356705363599781	0	-0.768965221154293	-1	-0.586574698733976	0
7024	transcription factor CP2	TFCP2	-0.478858640862814	-1	-0.71124571426448	-1	-0.530646342904921	-1
788	solute carrier family 25 member 20	SLC25A20	-0.767929543505986	-1	-0.761751667397295	-1	-0.191324774936263	0
64755	chromosome 16 open reading frame 58	C16orf58	-0.439328851229055	0	-0.635364805065841	-1	-0.646533470025433	-1
56683	cilia and flagella associated protein 298	CFAP298	-0.690402561111744	-1	-0.755443000402582	-1	-0.278630649943915	0
8505	poly(ADP-ribose) glycohydrolase	PARG	-0.620828148559808	-1	-0.65075132863084	-1	-0.454465887072582	0
6817	sulfotransferase family 1A member 1	SULT1A1	-0.504554571155003	0	-0.536874849979071	0	-0.68521065020065	-1
55837	E2F associated phosphoprotein	EAPP	-0.684763649007934	-1	-0.60180350768627	-1	-0.447842578508618	0
51728	RNA polymerase III subunit K	POLR3K	-0.806864378461906	-1	-0.700341466478406	0	-0.228774459213351	0
8125	acidic nuclear phosphoprotein 32 family member A	ANP32A	-0.574880955593917	-1	-0.796057722905902	-1	-0.377655352486288	0
10641	NPR2 like, GATOR1 complex subunit	NPRL2	-0.875667107828223	-1	-0.744840871677974	-1	-0.130726298597665	0
84231	TNF receptor associated factor 7	TRAF7	-0.734533648156045	-1	-0.585031296392168	0	-0.432591409368587	0
6404	selectin P ligand	SELPLG	-0.659916518794128	-1	-0.629095446626758	-1	-0.464917183500294	-1
28988	drebrin like	DBNL	-0.444886083586931	-1	-0.708107943081229	-1	-0.605939751221817	0
8364	H4 clustered histone 3	H4C3	-0.579667635016689	-1	-0.521143219672513	0	-0.661645622582039	-1
50484	ribonucleotide reductase regulatory TP53 inducible subunit M2B	RRM2B	-0.994067483446573	-1	-0.651305676583831	0	-0.117169419038428	0
219771	cyclin Y	CCNY	-0.412865039709803	0	-0.536498438948007	-1	-0.814703028911909	-1
9896	FIG4 phosphoinositide 5-phosphatase	FIG4	-0.556704614335318	-1	-0.776335468467272	-1	-0.433283543893145	0
94005	phosphatidylinositol glycan anchor biosynthesis class S	PIGS	-0.486430651661783	0	-0.688287278394078	-1	-0.592453575395927	-1
2222	farnesyl-diphosphate farnesyltransferase 1	FDFT1	-0.623564578071679	0	-0.857950688099898	-1	-0.286759530362231	0
64900	lipin 3	LPIN3	-0.647611459495629	0	-0.923603562193865	-1	-0.200401074931595	0
84273	nitric oxide associated 1	NOA1	-0.799477837314271	-1	-0.569254940200858	-1	-0.403062350754334	0
55303	GTPase, IMAP family member 4	GIMAP4	-1.57514989836658	-1	-0.78575150410374	0	0.58836244864124	0
11311	vacuolar protein sorting 45 homolog	VPS45	-0.599242041939581	-1	-0.753974754208837	-1	-0.42164811469768	0
79665	DEAH-box helicase 40	DHX40	-0.589363057123617	-1	-0.797179916528524	-1	-0.390220275470636	0
23150	FERM domain containing 4B	FRMD4B	-0.76855327152742	-1	-0.371704506540095	0	-0.639211708762838	0
25847	anaphase promoting complex subunit 13	ANAPC13	-0.586429489680606	-1	-0.797334572161125	-1	-0.39877263951877	0
7454	WASP actin nucleation promoting factor	WAS	-0.446266596204227	0	-0.680901594992616	-1	-0.655923722917096	-1
9924	poly(A) specific ribonuclease subunit PAN2	PAN2	-0.45252721080197	0	-0.820233155360208	-1	-0.511580610379692	0
327	acylaminoacyl-peptide hydrolase	APEH	-0.665813747502703	0	-0.772878538042347	-1	-0.348273469662205	0
91949	component of oligomeric golgi complex 7	COG7	-0.632145631877785	-1	-0.6728440734116	-1	-0.486317312438629	-1
3275	protein arginine methyltransferase 2	PRMT2	-0.709228827493673	-1	-0.673042206847825	-1	-0.413243536029855	0
